Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
372,7/2/2023,CUST372,Female,24,Beauty,3,500,1500
385,6/10/2023,CUST385,Male,50,Electronics,3,500,1500
421,2/1/2023,CUST421,Female,37,Clothing,3,500,1500
452,8/5/2023,CUST452,Female,48,Clothing,3,500,1500
463,31/7/2023,CUST463,Female,54,Beauty,3,500,1500
474,15/7/2023,CUST474,Female,26,Clothing,3,500,1500
506,25/2/2023,CUST506,Male,34,Beauty,3,500,1500
507,2/11/2023,CUST507,Female,37,Electronics,3,500,1500
522,1/1/2023,CUST522,Male,46,Beauty,3,500,1500
533,16/11/2023,CUST533,Male,19,Electronics,3,500,1500
580,6/12/2023,CUST580,Female,31,Clothing,3,500,1500
608,2/12/2023,CUST608,Female,55,Electronics,3,500,1500
611,24/2/2023,CUST611,Male,51,Beauty,3,500,1500
636,23/3/2023,CUST636,Female,21,Beauty,3,500,1500
647,21/5/2023,CUST647,Male,59,Clothing,3,500,1500
673,1/2/2023,CUST673,Female,43,Clothing,3,500,1500
676,19/7/2023,CUST676,Male,63,Electronics,3,500,1500
677,27/10/2023,CUST677,Female,19,Beauty,3,500,1500
693,23/4/2023,CUST693,Male,41,Beauty,3,500,1500
710,31/10/2023,CUST710,Female,26,Electronics,3,500,1500
711,16/10/2023,CUST711,Male,26,Electronics,3,500,1500
720,26/1/2023,CUST720,Female,56,Beauty,3,500,1500
805,29/12/2023,CUST805,Female,30,Beauty,3,500,1500
843,22/5/2023,CUST843,Male,21,Beauty,3,500,1500
859,18/8/2023,CUST859,Female,56,Electronics,3,500,1500
869,25/10/2023,CUST869,Male,37,Beauty,3,500,1500
942,18/3/2023,CUST942,Male,51,Clothing,3,500,1500
956,19/8/2023,CUST956,Male,30,Clothing,3,500,1500
15,16/1/2023,CUST015,Female,42,Electronics,4,500,2000
65,5/12/2023,CUST065,Male,51,Electronics,4,500,2000
72,23/5/2023,CUST072,Female,20,Electronics,4,500,2000
74,22/11/2023,CUST074,Female,18,Beauty,4,500,2000
89,1/10/2023,CUST089,Female,55,Electronics,4,500,2000
93,14/7/2023,CUST093,Female,35,Beauty,4,500,2000
109,18/10/2023,CUST109,Female,34,Electronics,4,500,2000
118,16/5/2023,CUST118,Female,30,Electronics,4,500,2000
124,27/10/2023,CUST124,Male,33,Clothing,4,500,2000
139,15/12/2023,CUST139,Male,36,Beauty,4,500,2000
152,28/2/2023,CUST152,Male,43,Electronics,4,500,2000
155,17/5/2023,CUST155,Male,31,Electronics,4,500,2000
157,24/6/2023,CUST157,Male,62,Electronics,4,500,2000
166,2/4/2023,CUST166,Male,34,Clothing,4,500,2000
253,31/8/2023,CUST253,Female,53,Clothing,4,500,2000
257,19/2/2023,CUST257,Male,19,Beauty,4,500,2000
269,1/2/2023,CUST269,Male,25,Clothing,4,500,2000
281,23/5/2023,CUST281,Female,29,Beauty,4,500,2000
342,24/10/2023,CUST342,Female,43,Clothing,4,500,2000
412,16/9/2023,CUST412,Female,19,Electronics,4,500,2000
416,17/2/2023,CUST416,Male,53,Electronics,4,500,2000
420,23/1/2023,CUST420,Female,22,Clothing,4,500,2000
447,6/7/2023,CUST447,Male,22,Beauty,4,500,2000
476,29/8/2023,CUST476,Female,27,Clothing,4,500,2000
480,29/6/2023,CUST480,Female,42,Beauty,4,500,2000
487,24/7/2023,CUST487,Male,44,Clothing,4,500,2000
503,25/10/2023,CUST503,Male,45,Beauty,4,500,2000
547,7/3/2023,CUST547,Male,63,Clothing,4,500,2000
561,27/5/2023,CUST561,Female,64,Clothing,4,500,2000
572,20/4/2023,CUST572,Male,31,Clothing,4,500,2000
577,13/2/2023,CUST577,Male,21,Beauty,4,500,2000
592,24/1/2023,CUST592,Female,46,Beauty,4,500,2000
595,9/11/2023,CUST595,Female,18,Clothing,4,500,2000
626,29/9/2023,CUST626,Female,26,Clothing,4,500,2000
634,8/10/2023,CUST634,Male,60,Electronics,4,500,2000
664,28/12/2023,CUST664,Female,44,Clothing,4,500,2000
700,9/12/2023,CUST700,Male,36,Electronics,4,500,2000
731,10/5/2023,CUST731,Male,54,Clothing,4,500,2000
735,4/10/2023,CUST735,Female,64,Clothing,4,500,2000
742,21/1/2023,CUST742,Female,38,Electronics,4,500,2000
743,16/1/2023,CUST743,Female,34,Beauty,4,500,2000
773,23/7/2023,CUST773,Male,25,Electronics,4,500,2000
789,30/9/2023,CUST789,Female,61,Clothing,4,500,2000
808,1/4/2023,CUST808,Male,33,Beauty,4,500,2000
832,11/9/2023,CUST832,Male,47,Beauty,4,500,2000
875,6/8/2023,CUST875,Female,51,Electronics,4,500,2000
927,24/6/2023,CUST927,Male,43,Electronics,4,500,2000
946,8/5/2023,CUST946,Male,62,Electronics,4,500,2000
970,16/5/2023,CUST970,Male,59,Electronics,4,500,2000
